hotelId,eventType,start,end,count
9092,view,2021/05/05 12:00:00,2021/05/05 12:30:00,11
7045,click,2021/05/05 12:00:00,2021/05/05 12:30:00,7
8002,view,2021/05/05 12:00:00,2021/05/05 12:30:00,13
9089,click,2021/05/05 12:00:00,2021/05/05 12:30:00,7
7046,view,2021/05/05 12:00:00,2021/05/05 12:30:00,11
6032,view,2021/05/05 12:00:00,2021/05/05 12:30:00,16
6032,click,2021/05/05 12:00:00,2021/05/05 12:30:00,15
7046,click,2021/05/05 12:00:00,2021/05/05 12:30:00,16
9092,click,2021/05/05 12:00:00,2021/05/05 12:30:00,13
6036,view,2021/05/05 12:00:00,2021/05/05 12:30:00,6
8002,click,2021/05/05 12:00:00,2021/05/05 12:30:00,8
9091,view,2021/05/05 12:00:00,2021/05/05 12:30:00,11
7046,click,2021/05/05 12:30:00,2021/05/05 01:00:00,22
7045,view,2021/05/05 12:30:00,2021/05/05 01:00:00,9
8002,view,2021/05/05 12:30:00,2021/05/05 01:00:00,12
9091,view,2021/05/05 12:30:00,2021/05/05 01:00:00,6
6032,view,2021/05/05 12:30:00,2021/05/05 01:00:00,10
6036,view,2021/05/05 12:30:00,2021/05/05 01:00:00,12
9089,click,2021/05/05 12:30:00,2021/05/05 01:00:00,18
7047,click,2021/05/05 12:30:00,2021/05/05 01:00:00,14
7047,view,2021/05/05 12:30:00,2021/05/05 01:00:00,7
6035,view,2021/05/05 12:30:00,2021/05/05 01:00:00,15
6032,click,2021/05/05 12:30:00,2021/05/05 01:00:00,5
7045,click,2021/05/05 12:30:00,2021/05/05 01:00:00,12
6033,click,2021/05/05 12:30:00,2021/05/05 01:00:00,10
8002,click,2021/05/05 12:30:00,2021/05/05 01:00:00,12
9090,view,2021/05/05 12:30:00,2021/05/05 01:00:00,9
9090,click,2021/05/05 12:30:00,2021/05/05 01:00:00,12
9092,view,2021/05/05 12:30:00,2021/05/05 01:00:00,10
6035,click,2021/05/05 12:30:00,2021/05/05 01:00:00,11
8001,view,2021/05/05 12:30:00,2021/05/05 01:00:00,11
7046,view,2021/05/05 12:30:00,2021/05/05 01:00:00,10
9092,click,2021/05/05 12:30:00,2021/05/05 01:00:00,12
9089,view,2021/05/05 12:30:00,2021/05/05 01:00:00,8
8001,click,2021/05/05 12:30:00,2021/05/05 01:00:00,12
9091,click,2021/05/05 12:30:00,2021/05/05 01:00:00,13
6036,click,2021/05/05 12:30:00,2021/05/05 01:00:00,9
6033,view,2021/05/05 12:30:00,2021/05/05 01:00:00,7
9091,view,2021/05/05 01:00:00,2021/05/05 01:30:00,17
7046,view,2021/05/05 01:00:00,2021/05/05 01:30:00,10
9092,click,2021/05/05 01:00:00,2021/05/05 01:30:00,12
6032,view,2021/05/05 01:00:00,2021/05/05 01:30:00,12
9089,click,2021/05/05 01:00:00,2021/05/05 01:30:00,8
6036,click,2021/05/05 01:00:00,2021/05/05 01:30:00,8
6036,view,2021/05/05 01:00:00,2021/05/05 01:30:00,9
7045,view,2021/05/05 01:00:00,2021/05/05 01:30:00,11
8001,click,2021/05/05 01:00:00,2021/05/05 01:30:00,15
6033,click,2021/05/05 01:00:00,2021/05/05 01:30:00,8
9090,view,2021/05/05 01:00:00,2021/05/05 01:30:00,10
6035,click,2021/05/05 01:00:00,2021/05/05 01:30:00,10
8002,view,2021/05/05 01:00:00,2021/05/05 01:30:00,12
7047,click,2021/05/05 01:00:00,2021/05/05 01:30:00,10
9090,click,2021/05/05 01:00:00,2021/05/05 01:30:00,6
8002,click,2021/05/05 01:00:00,2021/05/05 01:30:00,13
6033,view,2021/05/05 01:00:00,2021/05/05 01:30:00,14
9092,view,2021/05/05 01:00:00,2021/05/05 01:30:00,13
6035,view,2021/05/05 01:00:00,2021/05/05 01:30:00,15
9089,view,2021/05/05 01:00:00,2021/05/05 01:30:00,15
6032,click,2021/05/05 01:00:00,2021/05/05 01:30:00,7
7046,click,2021/05/05 01:00:00,2021/05/05 01:30:00,5
7045,click,2021/05/05 01:00:00,2021/05/05 01:30:00,13
8001,view,2021/05/05 01:00:00,2021/05/05 01:30:00,13
9091,click,2021/05/05 01:00:00,2021/05/05 01:30:00,11
7047,view,2021/05/05 01:00:00,2021/05/05 01:30:00,11
7047,click,2021/05/05 01:30:00,2021/05/05 02:00:00,14
9090,click,2021/05/05 01:30:00,2021/05/05 02:00:00,12
6036,click,2021/05/05 01:30:00,2021/05/05 02:00:00,8
6036,view,2021/05/05 01:30:00,2021/05/05 02:00:00,9
9090,view,2021/05/05 01:30:00,2021/05/05 02:00:00,11
7045,click,2021/05/05 01:30:00,2021/05/05 02:00:00,7
9092,view,2021/05/05 01:30:00,2021/05/05 02:00:00,12
6032,click,2021/05/05 01:30:00,2021/05/05 02:00:00,15
6035,click,2021/05/05 01:30:00,2021/05/05 02:00:00,6
7047,view,2021/05/05 01:30:00,2021/05/05 02:00:00,13
9089,view,2021/05/05 01:30:00,2021/05/05 02:00:00,10
7046,view,2021/05/05 01:30:00,2021/05/05 02:00:00,11
6033,view,2021/05/05 01:30:00,2021/05/05 02:00:00,14
9092,click,2021/05/05 01:30:00,2021/05/05 02:00:00,9
6032,view,2021/05/05 01:30:00,2021/05/05 02:00:00,11
6035,view,2021/05/05 01:30:00,2021/05/05 02:00:00,11
7046,click,2021/05/05 01:30:00,2021/05/05 02:00:00,10
8001,view,2021/05/05 01:30:00,2021/05/05 02:00:00,5
6033,click,2021/05/05 01:30:00,2021/05/05 02:00:00,10
7045,view,2021/05/05 01:30:00,2021/05/05 02:00:00,9
9089,click,2021/05/05 01:30:00,2021/05/05 02:00:00,18
9091,click,2021/05/05 01:30:00,2021/05/05 02:00:00,14
8002,click,2021/05/05 01:30:00,2021/05/05 02:00:00,9
9091,view,2021/05/05 01:30:00,2021/05/05 02:00:00,11
8002,view,2021/05/05 01:30:00,2021/05/05 02:00:00,13
8001,click,2021/05/05 01:30:00,2021/05/05 02:00:00,16
6032,view,2021/05/05 02:00:00,2021/05/05 02:30:00,9
6032,click,2021/05/05 02:00:00,2021/05/05 02:30:00,10
6036,view,2021/05/05 02:00:00,2021/05/05 02:30:00,15
9089,view,2021/05/05 02:00:00,2021/05/05 02:30:00,10
7046,click,2021/05/05 02:00:00,2021/05/05 02:30:00,11
9091,click,2021/05/05 02:00:00,2021/05/05 02:30:00,9
8001,click,2021/05/05 02:00:00,2021/05/05 02:30:00,14
6033,click,2021/05/05 02:00:00,2021/05/05 02:30:00,11
6036,click,2021/05/05 02:00:00,2021/05/05 02:30:00,9
7046,view,2021/05/05 02:00:00,2021/05/05 02:30:00,10
9089,click,2021/05/05 02:00:00,2021/05/05 02:30:00,15
9092,click,2021/05/05 02:00:00,2021/05/05 02:30:00,7
9092,view,2021/05/05 02:00:00,2021/05/05 02:30:00,5
6035,click,2021/05/05 02:00:00,2021/05/05 02:30:00,11
8002,view,2021/05/05 02:00:00,2021/05/05 02:30:00,16
8002,click,2021/05/05 02:00:00,2021/05/05 02:30:00,9
6035,view,2021/05/05 02:00:00,2021/05/05 02:30:00,5
9090,view,2021/05/05 02:00:00,2021/05/05 02:30:00,15
7047,click,2021/05/05 02:00:00,2021/05/05 02:30:00,10
7047,view,2021/05/05 02:00:00,2021/05/05 02:30:00,19
7045,click,2021/05/05 02:00:00,2021/05/05 02:30:00,15
9091,view,2021/05/05 02:00:00,2021/05/05 02:30:00,16
6033,view,2021/05/05 02:00:00,2021/05/05 02:30:00,7
9090,click,2021/05/05 02:00:00,2021/05/05 02:30:00,10
7045,view,2021/05/05 02:00:00,2021/05/05 02:30:00,8
8001,view,2021/05/05 02:00:00,2021/05/05 02:30:00,12
6032,click,2021/05/05 02:30:00,2021/05/05 03:00:00,5
7046,view,2021/05/05 02:30:00,2021/05/05 03:00:00,10
6035,click,2021/05/05 02:30:00,2021/05/05 03:00:00,12
7045,click,2021/05/05 02:30:00,2021/05/05 03:00:00,8
7047,click,2021/05/05 02:30:00,2021/05/05 03:00:00,12
9090,click,2021/05/05 02:30:00,2021/05/05 03:00:00,13
9089,view,2021/05/05 02:30:00,2021/05/05 03:00:00,10
8001,view,2021/05/05 02:30:00,2021/05/05 03:00:00,14
6033,click,2021/05/05 02:30:00,2021/05/05 03:00:00,10
6036,view,2021/05/05 02:30:00,2021/05/05 03:00:00,14
8002,view,2021/05/05 02:30:00,2021/05/05 03:00:00,9
6032,view,2021/05/05 02:30:00,2021/05/05 03:00:00,13
7045,view,2021/05/05 02:30:00,2021/05/05 03:00:00,15
6036,click,2021/05/05 02:30:00,2021/05/05 03:00:00,11
9089,click,2021/05/05 02:30:00,2021/05/05 03:00:00,13
6035,view,2021/05/05 02:30:00,2021/05/05 03:00:00,9
7046,click,2021/05/05 02:30:00,2021/05/05 03:00:00,11
8001,click,2021/05/05 02:30:00,2021/05/05 03:00:00,13
7047,view,2021/05/05 02:30:00,2021/05/05 03:00:00,14
9092,click,2021/05/05 02:30:00,2021/05/05 03:00:00,7
6033,view,2021/05/05 02:30:00,2021/05/05 03:00:00,15
9090,view,2021/05/05 02:30:00,2021/05/05 03:00:00,10
9091,view,2021/05/05 02:30:00,2021/05/05 03:00:00,9
8002,click,2021/05/05 02:30:00,2021/05/05 03:00:00,10
9092,view,2021/05/05 02:30:00,2021/05/05 03:00:00,12
9091,click,2021/05/05 02:30:00,2021/05/05 03:00:00,9
8001,view,2021/05/05 03:00:00,2021/05/05 03:30:00,19
6032,view,2021/05/05 03:00:00,2021/05/05 03:30:00,14
9090,click,2021/05/05 03:00:00,2021/05/05 03:30:00,9
9090,view,2021/05/05 03:00:00,2021/05/05 03:30:00,13
6035,view,2021/05/05 03:00:00,2021/05/05 03:30:00,6
9091,click,2021/05/05 03:00:00,2021/05/05 03:30:00,9
7046,view,2021/05/05 03:00:00,2021/05/05 03:30:00,8
8002,click,2021/05/05 03:00:00,2021/05/05 03:30:00,15
6036,click,2021/05/05 03:00:00,2021/05/05 03:30:00,12
9091,view,2021/05/05 03:00:00,2021/05/05 03:30:00,11
6033,view,2021/05/05 03:00:00,2021/05/05 03:30:00,13
6035,click,2021/05/05 03:00:00,2021/05/05 03:30:00,9
8001,click,2021/05/05 03:00:00,2021/05/05 03:30:00,14
9089,click,2021/05/05 03:00:00,2021/05/05 03:30:00,11
8002,view,2021/05/05 03:00:00,2021/05/05 03:30:00,12
7046,click,2021/05/05 03:00:00,2021/05/05 03:30:00,6
7047,click,2021/05/05 03:00:00,2021/05/05 03:30:00,8
6036,view,2021/05/05 03:00:00,2021/05/05 03:30:00,11
7045,view,2021/05/05 03:00:00,2021/05/05 03:30:00,13
9092,click,2021/05/05 03:00:00,2021/05/05 03:30:00,12
7045,click,2021/05/05 03:00:00,2021/05/05 03:30:00,11
7047,view,2021/05/05 03:00:00,2021/05/05 03:30:00,8
6033,click,2021/05/05 03:00:00,2021/05/05 03:30:00,13
6032,click,2021/05/05 03:00:00,2021/05/05 03:30:00,6
9089,view,2021/05/05 03:00:00,2021/05/05 03:30:00,13
9092,view,2021/05/05 03:00:00,2021/05/05 03:30:00,12
7045,view,2021/05/05 03:30:00,2021/05/05 04:00:00,13
9089,click,2021/05/05 03:30:00,2021/05/05 04:00:00,16
8002,view,2021/05/05 03:30:00,2021/05/05 04:00:00,15
6035,view,2021/05/05 03:30:00,2021/05/05 04:00:00,11
9092,click,2021/05/05 03:30:00,2021/05/05 04:00:00,12
6035,click,2021/05/05 03:30:00,2021/05/05 04:00:00,8
7045,click,2021/05/05 03:30:00,2021/05/05 04:00:00,9
7046,view,2021/05/05 03:30:00,2021/05/05 04:00:00,9
8002,click,2021/05/05 03:30:00,2021/05/05 04:00:00,11
7047,view,2021/05/05 03:30:00,2021/05/05 04:00:00,9
9090,click,2021/05/05 03:30:00,2021/05/05 04:00:00,16
9091,view,2021/05/05 03:30:00,2021/05/05 04:00:00,7
8001,click,2021/05/05 03:30:00,2021/05/05 04:00:00,12
6032,view,2021/05/05 03:30:00,2021/05/05 04:00:00,15
6033,click,2021/05/05 03:30:00,2021/05/05 04:00:00,9
6036,click,2021/05/05 03:30:00,2021/05/05 04:00:00,14
9091,click,2021/05/05 03:30:00,2021/05/05 04:00:00,9
6036,view,2021/05/05 03:30:00,2021/05/05 04:00:00,16
9090,view,2021/05/05 03:30:00,2021/05/05 04:00:00,11
9089,view,2021/05/05 03:30:00,2021/05/05 04:00:00,8
9092,view,2021/05/05 03:30:00,2021/05/05 04:00:00,13
8001,view,2021/05/05 03:30:00,2021/05/05 04:00:00,9
6032,click,2021/05/05 03:30:00,2021/05/05 04:00:00,6
6033,view,2021/05/05 03:30:00,2021/05/05 04:00:00,12
7046,click,2021/05/05 03:30:00,2021/05/05 04:00:00,14
7047,click,2021/05/05 03:30:00,2021/05/05 04:00:00,4
8002,view,2021/05/05 04:00:00,2021/05/05 04:30:00,15
8001,click,2021/05/05 04:00:00,2021/05/05 04:30:00,11
7046,click,2021/05/05 04:00:00,2021/05/05 04:30:00,11
9092,view,2021/05/05 04:00:00,2021/05/05 04:30:00,12
6032,view,2021/05/05 04:00:00,2021/05/05 04:30:00,9
6033,click,2021/05/05 04:00:00,2021/05/05 04:30:00,13
6033,view,2021/05/05 04:00:00,2021/05/05 04:30:00,22
9091,click,2021/05/05 04:00:00,2021/05/05 04:30:00,15
9089,click,2021/05/05 04:00:00,2021/05/05 04:30:00,6
7046,view,2021/05/05 04:00:00,2021/05/05 04:30:00,8
6032,click,2021/05/05 04:00:00,2021/05/05 04:30:00,12
7047,click,2021/05/05 04:00:00,2021/05/05 04:30:00,11
7045,click,2021/05/05 04:00:00,2021/05/05 04:30:00,20
6036,click,2021/05/05 04:00:00,2021/05/05 04:30:00,13
6036,view,2021/05/05 04:00:00,2021/05/05 04:30:00,7
9090,view,2021/05/05 04:00:00,2021/05/05 04:30:00,12
9091,view,2021/05/05 04:00:00,2021/05/05 04:30:00,11
8002,click,2021/05/05 04:00:00,2021/05/05 04:30:00,5
8001,view,2021/05/05 04:00:00,2021/05/05 04:30:00,6
9092,click,2021/05/05 04:00:00,2021/05/05 04:30:00,5
6035,view,2021/05/05 04:00:00,2021/05/05 04:30:00,13
7047,view,2021/05/05 04:00:00,2021/05/05 04:30:00,11
7045,view,2021/05/05 04:00:00,2021/05/05 04:30:00,13
6035,click,2021/05/05 04:00:00,2021/05/05 04:30:00,11
9090,click,2021/05/05 04:00:00,2021/05/05 04:30:00,8
9089,view,2021/05/05 04:00:00,2021/05/05 04:30:00,8
9091,click,2021/05/05 04:30:00,2021/05/05 05:00:00,24
7047,click,2021/05/05 04:30:00,2021/05/05 05:00:00,3
7045,view,2021/05/05 04:30:00,2021/05/05 05:00:00,9
9089,view,2021/05/05 04:30:00,2021/05/05 05:00:00,12
6032,view,2021/05/05 04:30:00,2021/05/05 05:00:00,11
7046,click,2021/05/05 04:30:00,2021/05/05 05:00:00,12
6036,click,2021/05/05 04:30:00,2021/05/05 05:00:00,5
6035,view,2021/05/05 04:30:00,2021/05/05 05:00:00,11
6033,view,2021/05/05 04:30:00,2021/05/05 05:00:00,15
8002,click,2021/05/05 04:30:00,2021/05/05 05:00:00,6
6032,click,2021/05/05 04:30:00,2021/05/05 05:00:00,21
9090,view,2021/05/05 04:30:00,2021/05/05 05:00:00,14
6036,view,2021/05/05 04:30:00,2021/05/05 05:00:00,9
6033,click,2021/05/05 04:30:00,2021/05/05 05:00:00,15
9091,view,2021/05/05 04:30:00,2021/05/05 05:00:00,11
8002,view,2021/05/05 04:30:00,2021/05/05 05:00:00,11
7046,view,2021/05/05 04:30:00,2021/05/05 05:00:00,18
9089,click,2021/05/05 04:30:00,2021/05/05 05:00:00,17
7045,click,2021/05/05 04:30:00,2021/05/05 05:00:00,3
9092,view,2021/05/05 04:30:00,2021/05/05 05:00:00,12
9092,click,2021/05/05 04:30:00,2021/05/05 05:00:00,7
9090,click,2021/05/05 04:30:00,2021/05/05 05:00:00,14
7047,view,2021/05/05 04:30:00,2021/05/05 05:00:00,5
6035,click,2021/05/05 04:30:00,2021/05/05 05:00:00,3
8001,view,2021/05/05 04:30:00,2021/05/05 05:00:00,11
8001,click,2021/05/05 04:30:00,2021/05/05 05:00:00,9
9090,click,2021/05/05 05:00:00,2021/05/05 05:30:00,12
7046,view,2021/05/05 05:00:00,2021/05/05 05:30:00,12
8001,click,2021/05/05 05:00:00,2021/05/05 05:30:00,11
7045,click,2021/05/05 05:00:00,2021/05/05 05:30:00,11
6035,click,2021/05/05 05:00:00,2021/05/05 05:30:00,14
9091,click,2021/05/05 05:00:00,2021/05/05 05:30:00,12
9089,click,2021/05/05 05:00:00,2021/05/05 05:30:00,4
6035,view,2021/05/05 05:00:00,2021/05/05 05:30:00,7
7047,click,2021/05/05 05:00:00,2021/05/05 05:30:00,14
9092,view,2021/05/05 05:00:00,2021/05/05 05:30:00,15
9091,view,2021/05/05 05:00:00,2021/05/05 05:30:00,9
8002,click,2021/05/05 05:00:00,2021/05/05 05:30:00,18
9092,click,2021/05/05 05:00:00,2021/05/05 05:30:00,12
6033,click,2021/05/05 05:00:00,2021/05/05 05:30:00,13
7047,view,2021/05/05 05:00:00,2021/05/05 05:30:00,11
6033,view,2021/05/05 05:00:00,2021/05/05 05:30:00,10
7046,click,2021/05/05 05:00:00,2021/05/05 05:30:00,9
7045,view,2021/05/05 05:00:00,2021/05/05 05:30:00,16
9089,view,2021/05/05 05:00:00,2021/05/05 05:30:00,9
8001,view,2021/05/05 05:00:00,2021/05/05 05:30:00,11
8002,view,2021/05/05 05:00:00,2021/05/05 05:30:00,12
9090,view,2021/05/05 05:00:00,2021/05/05 05:30:00,8
6032,click,2021/05/05 05:00:00,2021/05/05 05:30:00,7
6036,click,2021/05/05 05:00:00,2021/05/05 05:30:00,16
6032,view,2021/05/05 05:00:00,2021/05/05 05:30:00,9
6036,view,2021/05/05 05:00:00,2021/05/05 05:30:00,6
6036,view,2021/05/05 05:30:00,2021/05/05 06:00:00,13
6033,click,2021/05/05 05:30:00,2021/05/05 06:00:00,14
6035,click,2021/05/05 05:30:00,2021/05/05 06:00:00,14
8001,click,2021/05/05 05:30:00,2021/05/05 06:00:00,12
9089,view,2021/05/05 05:30:00,2021/05/05 06:00:00,15
6036,click,2021/05/05 05:30:00,2021/05/05 06:00:00,13
9090,click,2021/05/05 05:30:00,2021/05/05 06:00:00,14
7047,click,2021/05/05 05:30:00,2021/05/05 06:00:00,7
6032,view,2021/05/05 05:30:00,2021/05/05 06:00:00,7
6032,click,2021/05/05 05:30:00,2021/05/05 06:00:00,10
9091,click,2021/05/05 05:30:00,2021/05/05 06:00:00,8
6033,view,2021/05/05 05:30:00,2021/05/05 06:00:00,6
7047,view,2021/05/05 05:30:00,2021/05/05 06:00:00,13
9089,click,2021/05/05 05:30:00,2021/05/05 06:00:00,9
7045,view,2021/05/05 05:30:00,2021/05/05 06:00:00,10
7046,click,2021/05/05 05:30:00,2021/05/05 06:00:00,10
8002,click,2021/05/05 05:30:00,2021/05/05 06:00:00,15
7045,click,2021/05/05 05:30:00,2021/05/05 06:00:00,9
8001,view,2021/05/05 05:30:00,2021/05/05 06:00:00,15
9090,view,2021/05/05 05:30:00,2021/05/05 06:00:00,9
8002,view,2021/05/05 05:30:00,2021/05/05 06:00:00,16
9092,view,2021/05/05 05:30:00,2021/05/05 06:00:00,10
9091,view,2021/05/05 05:30:00,2021/05/05 06:00:00,10
9092,click,2021/05/05 05:30:00,2021/05/05 06:00:00,10
7046,view,2021/05/05 05:30:00,2021/05/05 06:00:00,10
6035,view,2021/05/05 05:30:00,2021/05/05 06:00:00,9
6033,view,2021/05/05 06:00:00,2021/05/05 06:30:00,14
9091,click,2021/05/05 06:00:00,2021/05/05 06:30:00,8
6033,click,2021/05/05 06:00:00,2021/05/05 06:30:00,11
7047,click,2021/05/05 06:00:00,2021/05/05 06:30:00,11
6036,view,2021/05/05 06:00:00,2021/05/05 06:30:00,16
7045,view,2021/05/05 06:00:00,2021/05/05 06:30:00,10
9092,view,2021/05/05 06:00:00,2021/05/05 06:30:00,10
8001,click,2021/05/05 06:00:00,2021/05/05 06:30:00,11
9090,view,2021/05/05 06:00:00,2021/05/05 06:30:00,13
7047,view,2021/05/05 06:00:00,2021/05/05 06:30:00,12
7045,click,2021/05/05 06:00:00,2021/05/05 06:30:00,9
6035,view,2021/05/05 06:00:00,2021/05/05 06:30:00,17
8001,view,2021/05/05 06:00:00,2021/05/05 06:30:00,9
8002,click,2021/05/05 06:00:00,2021/05/05 06:30:00,17
9089,view,2021/05/05 06:00:00,2021/05/05 06:30:00,11
6035,click,2021/05/05 06:00:00,2021/05/05 06:30:00,9
6032,view,2021/05/05 06:00:00,2021/05/05 06:30:00,8
7046,click,2021/05/05 06:00:00,2021/05/05 06:30:00,10
9090,click,2021/05/05 06:00:00,2021/05/05 06:30:00,8
9092,click,2021/05/05 06:00:00,2021/05/05 06:30:00,10
8002,view,2021/05/05 06:00:00,2021/05/05 06:30:00,12
6036,click,2021/05/05 06:00:00,2021/05/05 06:30:00,14
9089,click,2021/05/05 06:00:00,2021/05/05 06:30:00,10
7046,view,2021/05/05 06:00:00,2021/05/05 06:30:00,10
6032,click,2021/05/05 06:00:00,2021/05/05 06:30:00,10
9091,view,2021/05/05 06:00:00,2021/05/05 06:30:00,8
9092,view,2021/05/05 06:30:00,2021/05/05 07:00:00,13
9091,view,2021/05/05 06:30:00,2021/05/05 07:00:00,7
7046,view,2021/05/05 06:30:00,2021/05/05 07:00:00,15
9092,click,2021/05/05 06:30:00,2021/05/05 07:00:00,12
6032,view,2021/05/05 06:30:00,2021/05/05 07:00:00,13
6032,click,2021/05/05 06:30:00,2021/05/05 07:00:00,8
6033,view,2021/05/05 06:30:00,2021/05/05 07:00:00,8
8001,click,2021/05/05 06:30:00,2021/05/05 07:00:00,11
9090,view,2021/05/05 06:30:00,2021/05/05 07:00:00,5
6035,view,2021/05/05 06:30:00,2021/05/05 07:00:00,6
8002,click,2021/05/05 06:30:00,2021/05/05 07:00:00,11
7045,view,2021/05/05 06:30:00,2021/05/05 07:00:00,13
7047,click,2021/05/05 06:30:00,2021/05/05 07:00:00,15
7047,view,2021/05/05 06:30:00,2021/05/05 07:00:00,13
9089,click,2021/05/05 06:30:00,2021/05/05 07:00:00,14
6033,click,2021/05/05 06:30:00,2021/05/05 07:00:00,7
8002,view,2021/05/05 06:30:00,2021/05/05 07:00:00,10
9091,click,2021/05/05 06:30:00,2021/05/05 07:00:00,11
6035,click,2021/05/05 06:30:00,2021/05/05 07:00:00,10
6036,click,2021/05/05 06:30:00,2021/05/05 07:00:00,10
9089,view,2021/05/05 06:30:00,2021/05/05 07:00:00,16
6036,view,2021/05/05 06:30:00,2021/05/05 07:00:00,12
7045,click,2021/05/05 06:30:00,2021/05/05 07:00:00,17
8001,view,2021/05/05 06:30:00,2021/05/05 07:00:00,16
7046,click,2021/05/05 06:30:00,2021/05/05 07:00:00,10
9090,click,2021/05/05 06:30:00,2021/05/05 07:00:00,5
6035,click,2021/05/05 07:00:00,2021/05/05 07:30:00,16
6032,view,2021/05/05 07:00:00,2021/05/05 07:30:00,8
6032,click,2021/05/05 07:00:00,2021/05/05 07:30:00,6
7047,view,2021/05/05 07:00:00,2021/05/05 07:30:00,13
7046,view,2021/05/05 07:00:00,2021/05/05 07:30:00,14
6036,view,2021/05/05 07:00:00,2021/05/05 07:30:00,6
9089,view,2021/05/05 07:00:00,2021/05/05 07:30:00,15
7045,click,2021/05/05 07:00:00,2021/05/05 07:30:00,12
9089,click,2021/05/05 07:00:00,2021/05/05 07:30:00,12
8002,click,2021/05/05 07:00:00,2021/05/05 07:30:00,6
9090,view,2021/05/05 07:00:00,2021/05/05 07:30:00,15
6033,view,2021/05/05 07:00:00,2021/05/05 07:30:00,15
6036,click,2021/05/05 07:00:00,2021/05/05 07:30:00,11
7046,click,2021/05/05 07:00:00,2021/05/05 07:30:00,5
9092,view,2021/05/05 07:00:00,2021/05/05 07:30:00,7
6035,view,2021/05/05 07:00:00,2021/05/05 07:30:00,11
9090,click,2021/05/05 07:00:00,2021/05/05 07:30:00,19
9091,view,2021/05/05 07:00:00,2021/05/05 07:30:00,6
6033,click,2021/05/05 07:00:00,2021/05/05 07:30:00,17
9092,click,2021/05/05 07:00:00,2021/05/05 07:30:00,12
8002,view,2021/05/05 07:00:00,2021/05/05 07:30:00,10
8001,click,2021/05/05 07:00:00,2021/05/05 07:30:00,11
9091,click,2021/05/05 07:00:00,2021/05/05 07:30:00,7
8001,view,2021/05/05 07:00:00,2021/05/05 07:30:00,6
7047,click,2021/05/05 07:00:00,2021/05/05 07:30:00,16
7045,view,2021/05/05 07:00:00,2021/05/05 07:30:00,12
6035,click,2021/05/05 07:30:00,2021/05/05 08:00:00,13
7047,click,2021/05/05 07:30:00,2021/05/05 08:00:00,8
8001,click,2021/05/05 07:30:00,2021/05/05 08:00:00,11
7046,click,2021/05/05 07:30:00,2021/05/05 08:00:00,11
9092,click,2021/05/05 07:30:00,2021/05/05 08:00:00,14
7045,view,2021/05/05 07:30:00,2021/05/05 08:00:00,13
9090,click,2021/05/05 07:30:00,2021/05/05 08:00:00,13
6033,view,2021/05/05 07:30:00,2021/05/05 08:00:00,10
6035,view,2021/05/05 07:30:00,2021/05/05 08:00:00,14
7045,click,2021/05/05 07:30:00,2021/05/05 08:00:00,16
6036,click,2021/05/05 07:30:00,2021/05/05 08:00:00,19
9092,view,2021/05/05 07:30:00,2021/05/05 08:00:00,7
6036,view,2021/05/05 07:30:00,2021/05/05 08:00:00,10
9089,click,2021/05/05 07:30:00,2021/05/05 08:00:00,15
8002,view,2021/05/05 07:30:00,2021/05/05 08:00:00,7
7046,view,2021/05/05 07:30:00,2021/05/05 08:00:00,9
7047,view,2021/05/05 07:30:00,2021/05/05 08:00:00,10
6032,click,2021/05/05 07:30:00,2021/05/05 08:00:00,7
8002,click,2021/05/05 07:30:00,2021/05/05 08:00:00,14
9089,view,2021/05/05 07:30:00,2021/05/05 08:00:00,12
9090,view,2021/05/05 07:30:00,2021/05/05 08:00:00,7
6032,view,2021/05/05 07:30:00,2021/05/05 08:00:00,7
8001,view,2021/05/05 07:30:00,2021/05/05 08:00:00,10
9091,view,2021/05/05 07:30:00,2021/05/05 08:00:00,9
9091,click,2021/05/05 07:30:00,2021/05/05 08:00:00,13
6033,click,2021/05/05 07:30:00,2021/05/05 08:00:00,9
7045,click,2021/05/05 08:00:00,2021/05/05 08:30:00,10
7045,view,2021/05/05 08:00:00,2021/05/05 08:30:00,14
7047,view,2021/05/05 08:00:00,2021/05/05 08:30:00,16
8002,click,2021/05/05 08:00:00,2021/05/05 08:30:00,11
9089,click,2021/05/05 08:00:00,2021/05/05 08:30:00,18
6035,click,2021/05/05 08:00:00,2021/05/05 08:30:00,14
7047,click,2021/05/05 08:00:00,2021/05/05 08:30:00,6
8001,view,2021/05/05 08:00:00,2021/05/05 08:30:00,16
8002,view,2021/05/05 08:00:00,2021/05/05 08:30:00,10
7046,click,2021/05/05 08:00:00,2021/05/05 08:30:00,9
9092,view,2021/05/05 08:00:00,2021/05/05 08:30:00,4
9089,view,2021/05/05 08:00:00,2021/05/05 08:30:00,14
9090,click,2021/05/05 08:00:00,2021/05/05 08:30:00,16
6032,click,2021/05/05 08:00:00,2021/05/05 08:30:00,7
9091,click,2021/05/05 08:00:00,2021/05/05 08:30:00,11
6032,view,2021/05/05 08:00:00,2021/05/05 08:30:00,8
7046,view,2021/05/05 08:00:00,2021/05/05 08:30:00,7
6036,view,2021/05/05 08:00:00,2021/05/05 08:30:00,8
9090,view,2021/05/05 08:00:00,2021/05/05 08:30:00,9
6033,view,2021/05/05 08:00:00,2021/05/05 08:30:00,8
9092,click,2021/05/05 08:00:00,2021/05/05 08:30:00,13
